,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,cluster
4066,1049.603233,0.0,438.38485599999996,1500.0,221.394099,276.752949,3
4067,313.360445,1031.91,0.0,3000.0,2534.336507,121.667988,0
4068,382.159579,287.68,0.0,2500.0,1879.689693,139.703904,0
4069,7347.355967,0.0,3726.752857,11500.0,2367.28451,1863.5275329999997,3
4070,58.28130600000001,0.0,470.095785,1000.0,150.567116,190.032581,3
4071,882.4232109999999,288.75,0.0,1000.0,450.10757300000006,400.171096,1
4072,788.618659,2053.78,0.0,2500.0,1875.180759,239.17381899999998,2
4073,21.849058,256.11,0.0,2500.0,282.90213700000004,169.325906,4
4074,6978.185656999999,1051.43,5146.349321,7500.0,3756.694846,3084.1933480000002,3
4075,1204.187686,674.85,0.0,7500.0,741.8515070000001,285.994556,4
4076,1711.589245,1659.26,0.0,6500.0,774.909705,545.130096,4
4077,869.9476070000001,0.0,875.275758,3000.0,284.20041299999997,351.686512,3
4078,1409.2067630000001,143.5,0.0,3000.0,432.361276,300.764907,4
4079,1034.243518,0.0,1534.856631,1500.0,1716.3531329999998,260.391952,1
4080,603.62806,60.0,54.866583,1200.0,1543.263552,317.838364,1
4081,438.42911200000003,5044.36,0.0,5500.0,4591.418823,186.28406999999999,2
4083,1163.614769,0.0,79.975453,1200.0,282.300835,601.62523,3
4084,2683.935652,0.0,2780.106659,4500.0,424.01436500000005,1123.7209,3
4085,552.464447,1866.81,0.0,3000.0,3158.4173,481.43854699999997,2
4086,6832.111113,6508.08,0.0,6000.0,8210.115891,13621.70839,1
4087,1155.692527,981.2,0.0,1200.0,1279.911936,1176.743934,1
4088,375.583779,1567.4,830.4558549999999,2500.0,2695.75854,188.250177,2
4089,13968.47957,281.71,2710.679764,18500.0,3464.441992,3360.0860850000004,3
4090,1847.2550469999999,186.33,0.0,2000.0,494.84170199999994,575.0359990000001,3
4091,6629.045062,0.0,12178.96258,8000.0,10117.7115,2189.4363719999997,1
4092,1495.080484,2323.5,0.0,8500.0,2326.318039,431.826129,0
4093,2255.408224,0.0,2705.839993,3000.0,504.262605,569.6313230000001,3
4094,1539.42247,0.0,1156.434609,3500.0,369.04434,475.10203499999994,3
4095,3035.9512760000002,0.0,711.169986,6000.0,710.84163,701.869995,3
4096,105.06931100000001,1344.87,0.0,1700.0,1461.200691,176.30834299999998,2
4097,2446.709596,0.0,5281.049743,5000.0,5695.396335,696.1568990000001,1
4098,295.37420699999996,0.0,2032.9833850000002,1200.0,2781.869782,174.631958,1
4099,822.7558849999999,531.14,0.0,3000.0,267.707871,117.131173,4
4100,4433.5825079999995,0.0,1434.153185,5500.0,6801.5538209999995,1209.064809,1
4101,2785.584338,0.0,144.33051799999998,3000.0,446.77696900000007,733.62973,3
4102,10116.708990000001,10166.69,0.0,14000.0,2190.466875,4253.469897999999,0
4103,9440.796576,0.0,5831.378000000001,13000.0,2031.3878579999998,2432.132089,3
4104,1435.975897,418.56,0.0,2150.0,950.209773,466.163755,1
4105,1160.5148470000001,3726.79,0.0,3000.0,3312.651656,310.17902799999996,2
4106,634.7599730000001,19.91,0.0,6000.0,610.491342,246.80466800000002,4
4107,45.785125,12.0,166.160258,1200.0,39.556692,46.550149,4
4108,968.5049140000001,257.71,0.0,1000.0,623.3144940000001,842.242726,1
4109,200.806352,1957.45,0.0,6000.0,1934.825977,193.934077,0
4110,1634.559235,1062.94,0.0,1800.0,584.660133,1332.6924689999998,1
4111,1839.926709,487.75,266.614527,3500.0,791.115227,385.482464,4
4112,6743.313868000001,5591.26,1074.347669,9500.0,2314.2080690000003,1682.9393539999999,0
4113,1267.0541859999998,0.0,1253.6143849999999,1500.0,209.297618,470.721288,3
4114,2778.737121,1973.0,0.0,6500.0,630.7666849999999,728.216731,4
4115,1138.592025,327.99,0.0,1200.0,559.386373,902.962826,1
4116,195.361788,0.0,368.716548,8500.0,153.610279,165.079071,4
4117,8.576818,80.0,0.0,7500.0,76.18897700000001,14.667507,4
4118,117.43996100000001,0.0,279.060127,750.0,657.048813,189.20871,3
4119,3803.1116060000004,2025.96,0.0,5600.0,1354.420552,990.3953529999999,0
4120,841.744925,2481.55,0.0,5000.0,524.564867,275.81465099999997,0
4121,153.602336,0.0,962.4663429999999,1800.0,19.342419,37.240196000000005,3
4122,382.449723,4162.66,0.0,5000.0,4103.998759,190.768834,2
4123,4375.13933,32.1,1830.0468829999998,6000.0,2303.317555,1141.011091,3
4124,194.818874,1902.47,0.0,7000.0,1896.961677,147.541524,0
4125,2605.6002,0.0,4127.528187,12000.0,2077.205644,601.214943,3
4126,346.013906,3561.31,0.0,5500.0,3156.9015010000003,141.404986,2
4127,404.58207400000003,555.84,0.0,1500.0,229.06891299999998,255.73409500000002,0
4128,0.9334620000000001,0.0,39.348512,6000.0,109.244925,36.387033,4
4129,358.674215,411.3,4327.056723,2500.0,6981.148039,136.66071599999998,1
4130,36.005918,463.36,0.0,7500.0,1070.3377,103.247226,4
4131,2197.935434,0.0,1183.00691,5000.0,5233.689710000001,765.44367,1
4132,2525.493672,490.0,1470.99071,6000.0,1130.147035,796.5602240000001,3
4133,3039.972975,5988.29,0.0,7000.0,2458.531724,878.3613130000001,2
4134,22.151355,134.87,0.0,3000.0,41.580849,81.595815,4
4135,1077.459774,4342.68,385.83052599999996,6900.0,4105.36943,321.561308,2
4136,58.647973,528.65,0.0,2000.0,539.9677,115.495581,0
4137,1718.0344120000002,422.68,3406.374587,3500.0,3752.094461,797.08178,1
4138,3907.641073,2001.35,466.60762,4000.0,2111.180988,3216.413727,1
4139,1189.030969,1122.3,1425.9657849999999,4000.0,3231.526204,318.563445,0
4140,18495.55855,5288.28,0.0,22000.0,4246.168346,4227.08158,3
4141,494.045664,583.2,0.0,2000.0,370.803775,333.663101,4
4142,520.441499,2170.6,0.0,1500.0,1943.742193,179.996275,2
4143,4592.041153,0.0,178.893987,5000.0,1009.612835,1918.5895239999998,3
4144,2955.777008,0.0,3604.51247,11000.0,4398.5780939999995,641.31761,3
4145,2666.903576,0.0,779.396921,3000.0,661.437579,768.949382,3
4146,2015.554911,1446.48,0.0,13000.0,4537.716739,563.6385700000001,4
4147,8.447806,85.12,0.0,7000.0,100.25828299999999,78.383013,4
4148,3447.674222,205.0,4548.057776,10500.0,665.2391709999999,817.844662,3
4149,655.712971,264.35,0.0,1500.0,180.129661,295.417192,4
4150,3063.422164,1646.48,2934.748266,4500.0,6543.279871,2016.2412600000002,1
4151,478.787453,780.38,144.37846000000002,1500.0,1842.23355,217.98959100000002,2
4152,697.141393,1027.28,0.0,2000.0,1822.9548280000001,175.169946,2
4153,48.933642,632.84,0.0,1500.0,626.111312,168.59954299999998,0
4154,53.994628000000006,257.0,0.0,6500.0,423.058905,63.502182,4
4155,3494.152843,2217.87,2452.3836539999998,6500.0,2125.932737,1672.5574490000001,3
4156,180.32895,810.6,0.0,2500.0,700.22051,200.518843,0
4157,63.930277000000004,626.98,0.0,3000.0,450.63363200000003,166.929549,4
4158,1089.6969789999998,349.04,1477.68366,1500.0,231.019657,851.11955,3
4159,123.396703,0.0,1196.579583,7000.0,2591.841437,111.691332,4
4160,71.345309,1166.76,0.0,3000.0,1137.865785,162.610445,0
4161,1044.704008,1142.6,0.0,5000.0,1881.871223,249.300419,0
4162,809.572784,691.66,992.3218710000001,1500.0,1395.925667,263.71155899999997,1
4163,2165.436389,0.0,1016.336335,2500.0,435.64194000000003,745.905341,3
4164,123.63216100000001,506.0,0.0,6000.0,662.272892,184.935623,4
4165,546.3985610000001,0.0,2498.547619,3000.0,339.612072,512.58683,3
4166,1032.031399,0.0,1143.5026269999998,1200.0,239.189487,613.232178,3
4167,316.812739,2393.89,2145.7189829999998,10000.0,4439.641308,176.119649,0
4168,715.64147,0.0,1349.479114,1500.0,1967.176481,234.06867400000002,1
4169,24.976709,720.6,18.985087,9000.0,664.033022,3.19794,4
4170,826.018339,191.67,0.0,1200.0,443.248137,236.97663500000002,3
4171,134.613205,0.0,447.255199,2500.0,414.896217,200.076565,4
4172,3749.634778,0.0,102.621184,8000.0,1377.52604,933.115539,4
4173,16.657045999999998,186.32,0.0,600.0,28.317708000000003,55.35491700000001,4
4174,69.945524,41.4,0.0,1200.0,147.786034,162.510564,4
4175,2224.0656719999997,81.84,1570.966236,2500.0,487.00164299999994,968.7914689999999,3
4176,563.5872320000001,1232.59,450.90841500000005,4000.0,857.7409230000001,218.06339300000002,4
4177,27.742434999999997,303.24,0.0,3000.0,775.085467,177.669243,4
4178,1018.880453,0.0,2583.510846,13000.0,1703.232165,243.18864,4
4179,1221.4394960000002,1045.76,1478.541555,2500.0,269.325785,324.83824500000003,3
4180,56.541208,325.8,0.0,3200.0,1300.942779,136.804417,0
4181,1604.476717,2619.7,3041.40624,6000.0,2045.1523989999998,330.42897400000004,0
4182,39.086622999999996,374.63,0.0,1600.0,767.1825190000001,168.259829,0
4183,378.001129,1884.04,104.557174,5000.0,2249.919761,164.46023799999998,0
4184,3290.750214,974.72,0.0,10000.0,1064.7018859999998,921.981349,4
4185,66.72348199999999,550.95,0.0,4000.0,521.433223,151.236269,4
4186,1987.232432,544.76,0.0,2000.0,1124.28278,1834.623457,1
4187,869.702973,370.74,710.440728,1000.0,540.848608,215.056881,1
4188,53.989299,469.14,0.0,1500.0,446.73739900000004,99.058125,0
4189,151.78740200000001,1234.32,0.0,10000.0,2837.676536,110.578379,4
4190,5.856011,827.4,0.0,6600.0,755.916603,34.528026000000004,4
4191,5.1807,0.0,1283.543377,3000.0,1282.18451,57.570471,4
4192,190.324034,322.33,0.0,6500.0,524.430161,175.58326599999998,4
4193,1645.780139,150.0,0.0,1800.0,550.522713,689.616683,3
4194,8043.733112000001,99.5,3215.576129,12500.0,1865.566177,2518.208896,3
4195,2155.2767059999996,66.0,5478.844017,5000.0,5100.05147,566.549873,1
4196,5619.654568999999,2457.53,6088.185478,8000.0,1140.7027699999999,1824.646248,3
4197,429.157725,170.0,0.0,6500.0,694.899932,210.984965,4
4198,1135.70375,92.07,81.509491,1200.0,355.798199,434.689529,3
4199,484.70724,960.0,531.9640009999999,2000.0,199.836894,146.202669,0
4200,96.799285,537.36,625.807503,1500.0,1133.874141,185.212377,0
4201,18.558992,86.4,0.0,2000.0,265.768812,177.572305,4
4202,75.792862,1117.35,0.0,5000.0,1060.951647,183.52695,4
4203,1354.161432,0.0,602.502862,1500.0,313.83656,393.651962,3
4204,1276.549447,3355.73,887.518919,4000.0,1254.550076,391.089257,0
4205,1119.157048,133.9,269.234406,1200.0,427.35515,320.855529,3
4206,889.090252,9751.9,0.0,4500.0,8418.403666,206.69023,2
4207,22.695131,201.18,0.0,3000.0,189.904819,137.173328,4
4208,55.321121,805.25,0.0,4000.0,797.688136,149.269198,4
4209,432.86008300000003,128.32,0.0,4750.0,239.784988,297.228184,4
4210,3626.196814,475.36,1634.0304820000001,8500.0,1927.992694,1014.159287,3
4211,534.7289059999999,976.98,0.0,7000.0,742.950103,237.529082,4
4212,3645.1919270000003,2311.83,0.0,4500.0,1778.093952,1143.572365,1
4213,12.423202999999999,2292.41,96.310823,7500.0,2411.035394,41.854465999999995,0
4214,391.508345,80.99,2867.104779,1500.0,3855.3286729999995,149.615036,1
4215,5601.953934,0.0,3449.9103170000003,6000.0,1307.8968320000001,1274.924905,3
4216,240.11041400000002,3510.42,0.0,6500.0,3868.013636,188.187607,0
4217,1500.034488,274.45,889.383583,3000.0,500.083333,353.918592,3
4218,1089.2197859999999,639.15,443.668004,3000.0,1095.752072,270.736901,0
4219,952.26088,0.0,1202.332312,1200.0,218.402942,375.85432099999997,3
4220,1268.809031,17945.0,0.0,18000.0,50721.483360000006,1149.747342,2
4221,935.1672779999999,1757.91,1009.6830359999999,1800.0,2279.094703,1396.253288,1
4222,5.196923,68.02,0.0,4000.0,125.51621599999999,97.363421,4
4223,5543.972323,0.0,2231.2033149999997,6000.0,1265.31093,1978.2682399999999,3
4224,77.684147,431.28,0.0,1000.0,342.76816099999996,108.523334,0
4225,226.78537999999998,210.64,0.0,3500.0,295.15544500000004,176.88646799999998,4
4226,41.643083000000004,212.0,0.0,1200.0,596.834019,47.139699,0
4227,291.66366400000004,129.0,0.0,5500.0,284.596786,200.845446,4
4228,1437.977941,229.94,901.185629,1800.0,783.528158,394.172631,3
4229,213.205306,2536.27,0.0,6000.0,2298.104409,154.476891,0
4230,2063.8554870000003,220.4,2274.848149,2500.0,468.683047,441.951462,3
4231,13.649888,129.16,0.0,15000.0,375.36099,135.625973,4
4232,8477.970766,4837.88,289.117803,15500.0,3695.744108,2794.373573,0
4233,1117.00354,240.0,0.0,1200.0,366.532467,1020.0994619999999,1
4234,198.815177,247.5,0.0,4000.0,283.50846,249.33582400000003,4
4235,472.61827999999997,4626.36,305.25703799999997,3800.0,4549.881872,176.856716,2
4236,1534.16579,0.0,635.299075,1800.0,681.29005,439.318862,3
4237,2092.971853,0.0,135.256159,2500.0,275.676251,217.42520499999998,3
4238,1116.944017,182.64,109.60035900000001,1500.0,304.822958,347.685591,3
4239,2006.680789,121.93,3398.9946950000003,4000.0,375.493789,412.394326,3
4240,251.715214,2722.34,0.0,1200.0,2165.330989,167.725809,2
4241,3334.683766,0.0,3411.4308409999994,6000.0,682.561453,1166.814409,3
4242,1868.523786,27.89,47.998872999999996,2000.0,440.707307,517.115912,3
4243,1000.235038,79.41,0.0,6500.0,868.3771929999999,264.329249,4
4244,1046.952264,504.0,0.0,1000.0,759.4613969999999,845.861144,1
4245,1832.539694,1311.8,0.0,2500.0,384.218293,652.773095,0
4246,59.35799,608.8,0.0,6000.0,1531.142227,133.914917,4
4247,48.068313,788.08,0.0,13000.0,689.403349,85.608786,4
4248,570.657071,950.39,340.308868,4000.0,549.682725,254.64073599999998,4
4249,8040.732429000001,0.0,3500.334072,12000.0,2709.478892,2044.554634,3
4250,1121.44991,219.4,0.0,1200.0,591.736846,747.662321,1
4251,1168.8440039999998,1310.31,1502.01432,3500.0,272.82164700000004,1227.013099,3
4252,12596.42194,0.0,3252.260115,14000.0,3031.587665,2946.488163,3
4253,1000.9314730000001,0.0,374.20045899999997,1200.0,304.037261,290.94937799999997,3
4254,10.564262,240.25,0.0,2700.0,469.841016,110.128101,4
4255,13.07784,69.5,0.0,400.0,98.275388,62.529499,4
4256,2891.926512,561.25,1991.7541010000002,7700.0,597.664886,962.397668,3
4257,1832.9400079999998,1839.69,0.0,5000.0,477.773934,602.380043,0
4258,13.713339000000001,504.08,0.0,4500.0,448.62251100000003,76.110182,4
4259,128.25396,1105.0,0.0,2500.0,1224.344711,132.96663,0
4260,589.6825660000001,6398.73,271.370767,10500.0,7443.80581,183.239025,2
4261,16.379412,178.15,0.0,5000.0,229.376368,89.613822,4
4262,492.265287,424.5,0.0,4000.0,142.12384699999998,292.596739,4
4263,3458.708146,0.0,8886.283959999999,6000.0,6285.292115,752.1778410000001,1
4264,3285.196786,2830.48,1703.1032120000002,8500.0,7224.7872609999995,856.787065,0
4265,1733.972492,147.96,0.0,1900.0,525.331558,670.323657,3
4266,577.3016299999999,3702.79,202.41397800000001,5000.0,4168.726662,183.73478,2
4267,19.548437,266.56,0.0,4500.0,395.242487,199.880942,4
4268,75.11232,0.0,293.856915,7000.0,375.642608,96.03536,4
4269,420.21519800000004,1681.1,0.0,2400.0,758.24314,156.101823,0
4270,1396.800164,210.62,0.0,1500.0,703.616107,442.117237,1
4271,31.944612,408.01,0.0,7500.0,1027.411988,175.422323,4
4272,5693.979714,1338.72,0.0,9500.0,1753.9884940000002,1290.9722179999999,4
4273,1983.1119780000001,1119.56,5582.881679,7000.0,6892.546158,467.408433,1
4274,490.157047,0.0,1289.1300720000002,1200.0,342.973205,183.96848,3
4275,306.115129,0.0,991.8353779999999,1200.0,2653.659381,155.681898,1
4276,2001.407378,4793.35,0.0,2700.0,647.406275,4623.542177,1
4277,10.386311,171.6,0.0,4000.0,168.370514,82.263245,4
4278,434.02839000000006,0.0,998.99144,1800.0,159.573297,122.90276499999999,3
4279,1084.218952,0.0,1729.0845149999998,2000.0,2193.419369,366.40601499999997,1
4280,79.34590899999999,906.5,0.0,6000.0,922.3376599999999,180.755765,4
4281,2.872146,37.0,0.0,3000.0,213.066673,82.249496,4
4282,2004.816462,20747.34,0.0,10000.0,17005.40969,410.800069,2
4283,2339.037958,1823.56,435.16522199999997,1800.0,890.623152,16638.3541,3
4284,4709.3426420000005,1614.27,588.059618,7500.0,1276.0373,1207.45351,3
4285,531.615661,3196.22,0.0,4000.0,3556.432004,289.06215499999996,2
4286,1017.086549,0.0,1046.611295,3500.0,2937.01018,309.46173799999997,1
4287,2436.843864,2647.9,0.0,9000.0,7657.8858040000005,883.173758,0
4288,1430.209699,1123.59,0.0,5000.0,561.72022,438.62093200000004,4
4289,237.393795,1294.97,307.201386,2500.0,1098.051237,166.187653,0
4290,639.73038,951.05,0.0,2600.0,693.3028929999999,227.955037,0
4291,674.119098,3146.25,0.0,4000.0,2602.065596,189.15273100000002,2
4292,1049.768556,171.65,0.0,1200.0,256.69896800000004,381.650944,3
4293,876.8399619999999,147.82,784.229265,1000.0,337.812755,355.119488,3
4294,31.870628999999997,192.92,0.0,5500.0,834.627595,92.36086800000001,4
4295,4931.203112,0.0,1387.850238,6500.0,1018.4763550000001,1683.087205,3
4296,5740.590335,8218.32,0.0,12000.0,3318.260207,1338.187189,0
4297,258.223705,2391.44,49.410478000000005,5000.0,2536.8306620000003,210.77045800000002,0
4298,5686.466725,177.35,0.0,8000.0,1775.7841059999998,1724.3378739999998,3
4299,4988.093733,8581.29,225.47300299999998,10500.0,1571.8829999999998,1133.733957,0
4300,84.377933,270.0,0.0,1200.0,308.698498,175.78115,0
4301,1234.2351390000001,594.95,8287.780882,5000.0,9630.24637,368.29098500000003,1
4302,931.8660570000001,0.0,652.119509,3700.0,250.72197999999997,252.62034599999998,4
4303,1281.936062,43.0,0.0,1500.0,298.266234,287.394907,3
4304,1032.812458,995.07,555.033556,1400.0,363.992366,340.568669,1
4305,529.415371,0.0,1409.048702,1500.0,1417.666972,59.169474,1
4307,5850.1729,393.87,0.0,6000.0,1536.7742130000001,2668.340809,3
4308,5.761614,75.0,0.0,3400.0,289.742219,130.75213300000001,4
4309,34.017340999999995,494.6,0.0,4000.0,456.293143,19.131945,4
4310,81.311082,851.38,0.0,8500.0,964.675607,71.093469,4
4311,152.758442,276.0,0.0,1200.0,1316.604491,132.449236,0
4312,7659.19151,0.0,1971.469655,8000.0,1897.8541530000002,2710.8823390000002,3
4313,2947.426082,2257.28,281.877943,8500.0,3612.9926619999997,717.268682,0
4314,1371.4888740000001,0.0,3163.8984530000002,3500.0,338.654717,413.345954,3
4315,57.937789,450.0,0.0,4000.0,395.680968,181.630966,4
4316,3376.9468859999997,0.0,9670.775878,9500.0,2194.1311170000004,684.1689299999999,3
4317,5824.000984,1501.08,4730.837305,8500.0,1647.245926,2330.665551,3
4318,2286.673155,0.0,2617.930904,3000.0,602.5638650000001,648.459886,3
4319,2608.512452,64.2,0.0,3000.0,647.4371570000001,957.6316640000001,3
4320,355.32399399999997,284.11,855.147084,1500.0,1765.584677,265.343044,1
4321,907.680311,0.0,159.33346699999998,1200.0,1368.7349960000001,229.658625,1
4322,2493.134397,253.0,2622.759643,2900.0,445.652564,1146.800921,3
4323,231.90823999999998,711.8,0.0,8500.0,2007.2823629999998,146.80949099999998,4
4324,88.13353000000001,1400.0,0.0,7500.0,1307.099065,138.949382,4
4325,1068.985549,0.0,54.67143000000001,1200.0,359.180202,319.23087799999996,3
4326,722.689568,6493.25,0.0,3200.0,5777.820302,221.688527,2
4327,62.759232,311.55,0.0,1200.0,525.904979,86.934441,0
4328,852.001697,372.36,1655.625508,4000.0,347.937039,262.219868,4
4329,473.59940300000005,524.7,1168.5565980000001,1200.0,1772.643444,144.171824,1
4330,567.055953,0.0,3254.66653,6000.0,4103.204766,162.659753,3
4331,597.416499,175.4,1816.4918100000002,1200.0,2524.423875,201.61078500000002,1
4332,3.005343,0.0,265.334594,1200.0,1233.178997,1.334075,0
4333,2224.000236,2276.41,628.841571,4500.0,3755.786767,685.860574,2
4334,83.56480400000001,616.0,0.0,1000.0,526.820014,135.473963,0
4335,19.589561,299.84,0.0,3000.0,577.023407,116.05801100000001,4
4336,1193.6820050000001,445.18,0.0,1200.0,673.563611,775.381032,1
4337,2701.880978,0.0,576.920984,10000.0,654.1843,686.833751,4
4338,8.820992,91.46,0.0,1500.0,77.334707,46.086964,4
4339,566.3832679999999,1454.16,0.0,3000.0,1828.965302,208.822523,2
4340,7369.794134000001,411.2,2943.1587010000003,8000.0,1753.647095,2670.980121,3
4341,31.856253999999996,241.0,0.0,1200.0,401.10904700000003,101.527469,0
4342,63.615821999999994,970.57,0.0,7200.0,1113.617785,123.73401100000001,4
4343,1172.183909,1700.0,0.0,8000.0,1271.291305,360.944075,4
4344,374.405467,1034.4,0.0,1200.0,1905.378315,174.443043,2
4345,4.054657,264.02,0.0,7000.0,274.692435,55.27208100000001,4
4346,1739.13388,191.98,0.0,2000.0,978.453301,634.093114,3
4347,229.667169,0.0,985.3378230000001,3000.0,1120.65839,131.179377,4
4348,5259.14039,2659.35,4851.392018,6000.0,2249.612405,4538.5425829999995,1
4349,1975.349966,1749.72,3738.635191,6000.0,6481.117394,734.982596,1
4350,4265.241202,1499.12,2312.556328,4500.0,1844.3943980000001,2439.534576,1
4351,1488.113177,0.0,2599.489045,2500.0,2952.2791079999997,549.7253440000001,1
4352,136.323936,289.9,0.0,9500.0,714.619326,209.589155,4
4353,69.79563900000001,1293.04,0.0,7500.0,891.734089,92.437942,4
4354,28.59068,367.44,0.0,5700.0,360.925707,151.126893,4
4355,331.503219,332.74,0.0,2500.0,399.729843,173.571302,4
4356,4282.043906,1974.04,4310.515986,7000.0,1920.094402,1942.567564,3
4357,2083.900081,0.0,1116.430456,5500.0,465.698012,602.277885,3
4359,1052.799075,0.0,1523.162883,1500.0,1696.073522,351.642621,1
4360,2871.611936,2216.6,1353.5452,3500.0,2268.296871,4010.8949780000003,1
4361,1096.994956,0.0,1148.5129140000001,2500.0,160.482027,404.435634,3
4362,1087.574994,0.0,108.26008700000001,1200.0,317.447893,226.855527,3
4363,3541.7695049999998,0.0,2238.3287600000003,15500.0,899.712442,773.302151,4
4364,339.566873,2956.2,0.0,5500.0,2845.336693,181.38841100000002,0
4365,1992.650296,20.0,0.0,7500.0,2069.2634420000004,539.1528099999999,4
4366,1451.5844849999999,1216.58,0.0,4000.0,603.722261,318.083871,4
4367,1107.099917,473.64,956.509038,1200.0,501.51101900000003,556.905288,1
4368,9061.787692,0.0,5672.920975999999,14500.0,13893.867390000001,2529.7132149999998,1
4369,54.738397,1326.75,0.0,1500.0,1132.512843,134.186632,2
4370,986.457953,1073.5,328.279184,4000.0,1009.068974,264.90826200000004,4
4371,3277.092999,3936.51,517.562968,10000.0,2183.769759,812.766517,0
4372,1496.580949,0.0,183.23091499999998,1600.0,502.200633,1223.070301,3
4373,30.350623,341.48,0.0,4000.0,381.231169,178.836103,4
4374,208.70719499999998,2351.58,0.0,4500.0,3711.189548,162.638519,2
4375,1639.513143,1225.0,0.0,1900.0,1467.532097,1476.718269,1
4376,10571.41107,7739.48,0.0,8000.0,2688.447014,76406.20752000001,3
4377,1236.018537,0.0,2132.985725,3000.0,540.703321,359.715011,3
4378,640.394092,2476.9,0.0,7000.0,2190.7752969999997,298.614416,0
4379,339.956112,2199.65,0.0,6000.0,2577.703016,242.28511,0
4380,506.470396,0.0,6897.966615,8500.0,7313.426958,183.18233,3
4381,42.075053999999994,421.2,0.0,2000.0,410.786446,177.457989,4
4382,5118.492838,3848.92,8383.293085,12000.0,1450.987082,1246.0260529999998,3
4383,2228.47847,979.11,809.443906,2900.0,1097.760409,1330.385356,1
4384,2679.811246,0.0,154.629617,3000.0,713.179379,1013.177624,3
4385,37.427412,31.23,1896.5503260000003,2500.0,4045.49694,82.12994499999999,1
4386,64.491497,855.99,0.0,3000.0,816.582936,122.65321899999999,0
4387,2070.627593,2564.08,0.0,8500.0,1363.695769,628.433833,0
4388,1607.053725,451.9,0.0,2500.0,569.867313,482.83170099999995,3
4389,5088.216894,4381.86,951.294749,7000.0,2410.061408,1205.6922869999999,0
4390,937.086541,79.0,0.0,1500.0,357.72026800000003,213.991077,3
4391,48.926154,305.79,0.0,3000.0,566.857973,41.54037,4
4392,497.91988499999997,1186.09,513.9798969999999,500.0,1487.08197,769.568121,2
4393,1862.566976,1847.57,0.0,3350.0,1652.359591,624.9314,0
4394,1893.053845,746.31,1535.853619,4200.0,3286.143282,735.695479,1
4395,10.054730000000001,530.0,0.0,1000.0,538.553454,49.080612,0
4396,7677.565406999999,1240.04,3681.231518,8000.0,2724.967965,2726.278972,3
4397,1403.574083,1831.57,1909.6841350000002,8000.0,427.18910199999993,325.34637999999995,4
4398,1425.1759359999999,49.89,59.673576000000004,1500.0,348.530192,330.552082,3
4399,2019.7684350000002,326.64,0.0,3000.0,3434.2242420000002,589.095389,1
4400,1961.2462690000002,0.0,233.246267,2000.0,422.01788200000004,415.210454,3
4402,1191.955492,0.0,275.762341,1500.0,266.59382,276.874306,3
4403,344.543487,2219.53,0.0,5700.0,2073.117846,183.251598,0
4404,1080.852036,0.0,48.919105,1200.0,343.313124,254.04276000000002,3
4405,12.597033999999999,99.0,0.0,1500.0,96.255421,13.60646,4
4406,5019.019126,1517.85,185.169509,6000.0,1157.021023,1085.111218,3
4407,14.281926,245.85,0.0,1500.0,209.736381,65.920948,4
4408,1381.27484,71.8,0.0,3500.0,304.742004,415.236204,4
4409,229.461086,3669.72,0.0,13000.0,3512.2639329999997,217.919829,0
4410,1307.1776730000001,0.0,435.240217,3000.0,857.062706,375.08085800000003,3
4411,4408.242337,324.3,3965.9225810000003,7000.0,7975.314659999999,1302.96803,1
4412,785.429991,0.0,277.70324,1200.0,327.423796,168.36381799999998,3
4413,1064.872909,0.0,3358.1726439999998,10500.0,20740.15941,671.319778,1
4414,24.389998000000002,0.0,1369.366015,3000.0,10893.77844,54.765004000000005,1
4415,2739.711796,847.66,1201.188255,7500.0,3273.326636,718.558976,4
4416,4.908888,133.16,0.0,6500.0,210.44817200000003,111.554771,4
4417,1471.6406539999998,285.69,463.813261,3000.0,389.787483,421.66780300000005,3
4418,1241.882057,94.0,234.639631,1400.0,539.459472,456.55005700000004,3
4419,7496.171727,0.0,7107.137059000001,10500.0,2933.3255510000004,3178.835456,3
4420,49.074293,330.25,0.0,2500.0,509.30921500000005,134.968858,4
4421,1494.221853,356.62,0.0,1600.0,641.3408599999999,663.8770900000001,1
4422,1317.5476609999998,1987.76,0.0,6000.0,753.735014,306.44279700000004,0
4423,158.91943899999998,0.0,787.758817,4400.0,554.8461120000001,173.790575,4
4424,1908.403984,657.05,0.0,2000.0,894.424776,915.8224640000001,1
4425,3632.344231,83.45,1136.000468,7000.0,837.4302240000001,1596.5974410000001,3
4426,9699.252383,0.0,10630.32102,10000.0,13001.03715,3897.073997,1
4427,66.06606500000001,995.62,0.0,7500.0,767.2418389999999,133.121651,4
4428,700.100691,7244.98,0.0,6200.0,6151.929937,197.28441,2
4429,1215.047947,0.0,204.182088,1500.0,315.553886,315.206825,3
4430,148.180803,1200.0,0.0,8000.0,1654.263363,129.321856,4
4431,508.59862400000003,0.0,950.084436,11500.0,974.7646609999999,217.36177599999996,4
4432,480.596706,757.8,0.0,8000.0,345.385827,166.71426100000002,4
4433,1869.1250989999999,158.2,1402.159983,6500.0,6585.792428,559.387332,1
4434,1654.3694269999999,736.24,0.0,7000.0,2267.012612,518.201767,4
4435,1537.935236,68.0,0.0,3000.0,3845.1444770000003,709.872779,1
4436,2543.005761,1900.63,0.0,4000.0,674.748921,786.205716,0
